step,turnover,tc_penalty,net_return,gross_return,tc_drag
0,1.1042472897878772,0.0011042472897878773,0.9984146910728106,0.9995189383625984,0.001104247289787863
1,1.1803936958312988,0.0011803937377408147,0.9986620545387268,0.9998424649238586,0.001180410385131836
2,0.9841971397399902,0.0009841971332207322,1.0055818557739258,1.006566047668457,0.00098419189453125
3,0.7370965480804443,0.0007370965904556215,0.9681088924407959,0.9688459634780884,0.0007370710372924805
4,0.9704708456993103,0.0009704708936624229,1.0027400255203247,1.0037105083465576,0.0009704828262329102
5,1.2898435592651367,0.0012898435816168785,1.0206891298294067,1.0219789743423462,0.0012898445129394531
6,0.7379068732261658,0.0007379068993031979,0.9554765820503235,0.9562144875526428,0.0007379055023193359
7,0.8026703000068665,0.0008026703144423664,0.9991973042488098,1.0,0.0008026957511901855
8,1.0104947090148926,0.0010104947723448277,0.9989895224571228,1.0,0.0010104775428771973
9,0.8413161635398865,0.0008413161849603057,1.0087119340896606,1.0095531940460205,0.0008412599563598633
10,1.1344923973083496,0.0011344924569129944,1.004349946975708,1.0054844617843628,0.0011345148086547852
11,0.9037805199623108,0.000903780572116375,1.0293025970458984,1.030206322669983,0.0009037256240844727
12,1.5136926174163818,0.0015136926667764783,0.9620015621185303,0.9635152816772461,0.0015137195587158203
13,0.6856165528297424,0.0006856165709905326,0.9915422201156616,0.9922278523445129,0.0006856322288513184
14,0.7528427839279175,0.0007528428104706109,0.999247133731842,1.0,0.000752866268157959
15,0.6034897565841675,0.0006034898106008768,0.9993963837623596,0.9999998807907104,0.0006034970283508301
16,1.3047709465026855,0.001304771052673459,0.9613558053970337,0.962660551071167,0.0013047456741333008
17,0.8894385695457458,0.000889438611920923,1.0057443380355835,1.0066337585449219,0.0008894205093383789
18,0.45624276995658875,0.00045624279300682247,0.9899916648864746,0.9904478788375854,0.00045621395111083984
19,1.3841629028320312,0.0013841629261150956,0.9947506189346313,0.9961347579956055,0.001384139060974121
20,0.8633250594139099,0.0008633250836282969,1.0129857063293457,1.0138490200042725,0.0008633136749267578
21,0.6811010837554932,0.0006811011116951704,0.9993188977241516,1.0,0.0006811022758483887
22,1.105649471282959,0.0011056495131924748,0.9988942742347717,0.9999999403953552,0.001105666160583496
23,0.7945193648338318,0.0007945193792693317,0.991082489490509,0.991877019405365,0.000794529914855957
24,1.133741855621338,0.0011337419273331761,0.999871551990509,1.0010052919387817,0.001133739948272705
25,0.5448287725448608,0.0005448287702165544,0.9544840455055237,0.9550288915634155,0.0005448460578918457
26,0.9803414344787598,0.0009803414577618241,0.9839414954185486,0.9849218130111694,0.0009803175926208496
27,0.7028128504753113,0.0007028128602541983,0.9992524981498718,0.9999552965164185,0.0007027983665466309
28,0.773874044418335,0.0007738740532658994,0.9992261528968811,1.0,0.0007738471031188965
29,0.7790955305099487,0.000779095571488142,0.9992209076881409,1.0,0.0007790923118591309
30,0.6579813957214355,0.0006579814362339675,1.0166091918945312,1.0172672271728516,0.0006580352783203125
31,1.358502745628357,0.0013585027772933245,0.9937378764152527,0.9950963854789734,0.0013585090637207031
32,0.47398144006729126,0.00047398146125487983,1.0010277032852173,1.0015016794204712,0.00047397613525390625
33,0.7901049256324768,0.0007901049684733152,1.010599136352539,1.0113892555236816,0.0007901191711425781
34,0.3947444558143616,0.000394744478398934,1.0149575471878052,1.0153522491455078,0.0003947019577026367
35,0.6271451711654663,0.0006271452293731272,0.9993728399276733,1.0,0.0006271600723266602
36,0.585382342338562,0.0005853823968209326,0.9996246695518494,1.0002100467681885,0.0005853772163391113
