step,turnover,tc_penalty,net_return,gross_return,tc_drag
0,1.0205840446583272,0.0010205840446583271,0.9976024532935984,0.9986230373382567,0.0010205840446583236
1,0.7781298160552979,0.0007781298481859267,1.0140831470489502,1.0148612260818481,0.0007780790328979492
2,0.7239996194839478,0.0007239996339194477,0.9641074538230896,0.9648314714431763,0.0007240176200866699
3,0.87325119972229,0.0008732512360438704,0.9972400069236755,0.9981132745742798,0.000873267650604248
4,0.4924299418926239,0.0004924299428239465,1.0307897329330444,1.0312821865081787,0.0004924535751342773
5,0.9139692783355713,0.0009139692992903292,0.9993668794631958,1.0002808570861816,0.0009139776229858398
6,1.0589934587478638,0.0010589935118332505,1.0058015584945679,1.0068604946136475,0.0010589361190795898
7,0.5625588893890381,0.0005625589401461184,1.040926218032837,1.041488766670227,0.0005625486373901367
8,0.8865885734558105,0.0008865885902196169,0.9935767650604248,0.994463324546814,0.0008865594863891602
9,0.7671356201171875,0.0007671356434002519,0.968742311000824,0.9695094227790833,0.0007671117782592773
10,0.9326894879341125,0.0009326895233243704,1.0047184228897095,1.0056511163711548,0.0009326934814453125
11,1.0095199346542358,0.0010095200268551707,0.9916914701461792,0.99270099401474,0.001009523868560791
12,0.9261035323143005,0.0009261035593226552,1.0107759237289429,1.011702060699463,0.0009261369705200195
13,0.743229329586029,0.0007432293496094644,1.0085529088974,1.009296178817749,0.0007432699203491211
14,0.9684016108512878,0.00096840166952461,1.0024259090423584,1.003394365310669,0.0009684562683105469
15,0.5657593011856079,0.0005657593137584627,1.016865611076355,1.017431378364563,0.0005657672882080078
16,0.4018510580062866,0.0004018510808236897,1.0009894371032715,1.0013912916183472,0.0004018545150756836
17,0.6112117767333984,0.0006112118135206401,0.9846391081809998,0.9852502942085266,0.0006111860275268555
18,0.48244529962539673,0.0004824453208129853,0.9911959767341614,0.9916784167289734,0.0004824399948120117
19,0.5791277885437012,0.0005791278090327978,0.995457649230957,0.9960367679595947,0.0005791187286376953
20,0.472362756729126,0.0004723627935163677,0.9962927103042603,0.9967650771141052,0.0004723668098449707
21,0.29445868730545044,0.0002944587031379342,1.0301365852355957,1.0304310321807861,0.0002944469451904297
22,0.319230854511261,0.00031923086498863995,0.9940356016159058,0.9943548440933228,0.0003192424774169922
23,0.37355169653892517,0.00037355170934461057,1.0274299383163452,1.0278035402297974,0.00037360191345214844
24,0.4226784408092499,0.00042267845128662884,1.002569556236267,1.0029922723770142,0.0004227161407470703
25,0.5201839804649353,0.0005201839958317578,1.0066401958465576,1.0071604251861572,0.0005202293395996094
26,0.43213459849357605,0.00043213460594415665,0.9937925338745117,0.9942246675491333,0.00043213367462158203
27,0.41585367918014526,0.00041585369035601616,1.0015919208526611,1.0020077228546143,0.000415802001953125
28,0.41122254729270935,0.00041122257243841887,0.9854390025138855,0.9858502149581909,0.0004112124443054199
29,0.3533247113227844,0.0003533247218001634,1.02601957321167,1.0263729095458984,0.0003533363342285156
30,0.46397101879119873,0.000463971053250134,1.0082590579986572,1.0087230205535889,0.0004639625549316406
31,0.3969065248966217,0.00039690654375590384,1.020521640777588,1.0209184885025024,0.0003968477249145508
32,0.3935694098472595,0.00039356944034807384,0.9961981773376465,0.9965917468070984,0.0003935694694519043
33,0.27865734696388245,0.0002786573604680598,0.990550696849823,0.990829348564148,0.00027865171432495117
34,0.3631323575973511,0.00036313236341811717,1.0123865604400635,1.0127496719360352,0.0003631114959716797
35,0.49895045161247253,0.0004989504814147949,0.9946437478065491,0.9951426982879639,0.0004989504814147949
36,0.3983739912509918,0.00039837401709519327,1.0011179447174072,1.001516342163086,0.00039839744567871094
37,0.3076544404029846,0.00030765446717850864,0.9907488822937012,0.9910565614700317,0.0003076791763305664
38,0.48331183195114136,0.0004833118582610041,0.9951955676078796,0.9956789016723633,0.0004833340644836426
39,0.5283157229423523,0.000528315722476691,1.0213158130645752,1.0218441486358643,0.0005283355712890625
40,0.40624576807022095,0.00040624578832648695,0.9992386102676392,0.9996448755264282,0.0004062652587890625
41,0.3806793689727783,0.00038067938294261694,1.0155701637268066,1.0159507989883423,0.00038063526153564453
42,0.3231363594532013,0.00032313636620528996,1.0052545070648193,1.0055776834487915,0.00032317638397216797
43,0.5114061236381531,0.0005114061641506851,1.0042322874069214,1.0047436952590942,0.0005114078521728516
44,0.613318681716919,0.000613318698015064,0.9901657104492188,0.9907790422439575,0.0006133317947387695
45,0.4058663845062256,0.00040586639079265296,1.0027995109558105,1.003205418586731,0.00040590763092041016
46,0.44053757190704346,0.00044053758028894663,0.9824092984199524,0.9828498363494873,0.0004405379295349121
47,0.39539608359336853,0.0003953961131628603,0.9810437560081482,0.9814391732215881,0.0003954172134399414
48,0.3785988688468933,0.00037859889562241733,0.9937978386878967,0.99417644739151,0.00037860870361328125
49,0.39781567454338074,0.0003978156892117113,1.0005602836608887,1.0009580850601196,0.00039780139923095703
