Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2015-01-02,0.48298510909080505,0.48658412909196197,0.4753072378913252,0.48298510909080505,113680000
2015-01-05,0.47482752799987793,0.4844248700292079,0.47266814391968504,0.4829852615742459,197952000
2015-01-06,0.46043145656585693,0.47602708745387434,0.45995159672052055,0.47554722760853796,197764000
2015-01-07,0.459231972694397,0.46786956770581717,0.4577923639917419,0.4637906859157129,321808000
2015-01-08,0.47650712728500366,0.4793863446490448,0.46427053929459305,0.4645104836090147,283780000
2015-01-09,0.4784265458583832,0.4820255671862862,0.47170842038338356,0.47818663017135743,209540000
2015-01-12,0.47242820262908936,0.4798661320229877,0.46810940583915644,0.4796261877448941,190732000
2015-01-13,0.47170838713645935,0.4856244970819272,0.4683493389368376,0.4760271838232941,236720000
2015-01-14,0.47362786531448364,0.4750674737739837,0.4654701603166508,0.4666698244988174,155260000
2015-01-15,0.4702688157558441,0.4798661291868613,0.4700288714791686,0.47698694087800614,188932000
2015-01-16,0.4789064824581146,0.4793863424825346,0.46810947459626523,0.4695490832717797,181512000
2015-01-20,0.48034602403640747,0.4849047079327439,0.47434767446114745,0.4822654638659701,140308000
2015-01-21,0.4870641231536865,0.48826381595671964,0.4743476769049424,0.47770675382848365,144780000
2015-01-22,0.49546176195144653,0.4969013703193577,0.48298523236887897,0.48802380445207116,159712000
2015-01-23,0.4969012439250946,0.49786096352475073,0.49186261591905595,0.49594146712095616,120416000
2015-01-26,0.4947420358657837,0.49714136445621987,0.4916229029777661,0.4947420358657837,133240000
2015-01-27,0.4709886908531189,0.4875440761740565,0.47002894220425406,0.48706418754849684,357948000
2015-01-28,0.46331077814102173,0.47866649784543136,0.4630708338478856,0.47674702930709867,272728000
2015-01-29,0.474587619304657,0.47722686337456555,0.4613912845461117,0.4635506972603103,235340000
2015-01-30,0.46067145466804504,0.47674697688187484,0.4599516790722906,0.4712285161668474,298200000
2015-02-02,0.470748633146286,0.4726681013793992,0.45443319606819493,0.4635506487237971,259604000
2015-02-03,0.48250529170036316,0.4829851801726376,0.47170831591460466,0.47410764386699544,183468000
2015-02-04,0.4837051331996918,0.48922359490963796,0.47962625154304406,0.4810658888008508,181516000
2015-02-05,0.4916226863861084,0.4918626019781019,0.4837048998055167,0.48418473098950365,140448000
2015-02-06,0.4894633889198303,0.4969013460560155,0.4873039764734062,0.4911429128655511,210524000
