Price,Close,High,Low,Open,Volume
Ticker,MRK,MRK,MRK,MRK,MRK
Date,,,,,
2015-01-02,38.484344482421875,38.888098507519,38.37667710108996,38.50453178014599,7415962
2015-01-05,39.05633544921875,39.35241946090365,38.740061445641295,39.170731055514196,16727338
2015-01-06,40.5905876159668,40.7117140954858,39.19764251721565,39.217829815434655,25453510
2015-01-07,41.45866394042969,41.46539214413315,40.61751203784409,40.67134573808792,19528956
2015-01-08,42.2930793762207,42.35364127218786,41.62015955694494,41.72109605022353,20038808
2015-01-09,42.097923278808594,42.48148725510691,41.83548306963322,42.26615252661568,13245358
2015-01-12,41.922977447509766,42.73048295495041,41.78839454137236,42.4613144524702,12124312
2015-01-13,41.84894561767578,42.811223773891314,41.53940259246554,42.333448796780615,10516890
2015-01-14,42.151763916015625,42.33345228688331,41.37117674153948,41.53267781455575,10331289
2015-01-15,41.640342712402344,42.38728344916377,41.6066963212556,42.25270057478158,10023701
2015-01-16,42.41419982910156,42.50167990431091,41.404816208366135,41.62688184242207,11917018
2015-01-20,42.13157653808594,42.595892458400805,41.64034511742198,42.19886932426604,13734983
2015-01-21,41.8287467956543,42.24595707903742,41.77491312392086,42.00370690133895,9517307
2015-01-22,42.11812210083008,42.19887399121789,41.404824944926204,41.89605911012275,8902131
2015-01-23,42.05083084106445,42.39402031281357,41.99699445548286,42.03064085136878,6528097
2015-01-26,42.272891998291016,42.380559384389635,41.80184785666082,42.11139091914309,7036901
2015-01-27,42.097923278808594,42.40746627846361,41.80856757367406,42.31325800729982,8347425
2015-01-28,41.350982666015625,42.367094492129056,41.26350528070811,42.27288621473311,9293769
2015-01-29,41.78165054321289,41.822027823575226,40.886667907094456,41.411545649759105,9527682
2015-01-30,40.56365966796875,41.673976870538965,40.39542775075799,41.40480849320591,12667071
2015-02-02,40.96742248535156,41.00106887831787,40.22720991070767,40.71171312705357,9711502
2015-02-03,41.06163024902344,41.08854843913591,40.33487677885502,40.97415285667011,12028420
2015-02-04,39.7359733581543,40.375246671308254,39.258198406045906,40.35505937617756,20380142
2015-02-05,39.81671905517578,39.937845505567374,39.372593220747184,39.88401182652715,13268099
2015-02-06,39.5610237121582,40.22048718565648,39.41970991853676,39.76963030087657,10338310
2015-02-09,39.2514762878418,39.70233312284947,38.98230782737416,39.46681105621591,10494777
2015-02-10,39.60139465332031,39.93112501449435,39.547560960258934,39.70233383663728,9997291
2015-02-11,39.527374267578125,39.67541625321508,39.29858039600868,39.54083336360105,10987127
2015-02-12,39.621585845947266,39.776358737536675,39.42644104335038,39.70233773857814,7553670
2015-02-13,39.57448196411133,39.66196205782815,39.43989637679152,39.635043864282096,8278466
2015-02-17,39.5610237121582,39.68215020529162,39.50046181069414,39.52737731460974,10676290
2015-02-18,39.56774139404297,39.709055150087366,39.18417740635431,39.48026132172003,11039842
2015-02-19,39.231292724609375,39.69560869939702,38.90155964776606,39.60139771161022,10308338
2015-02-20,39.264930725097656,39.35240811044212,38.847717643216455,39.13034516572832,12161830
2015-02-23,39.231292724609375,39.480271220316645,39.143812630353196,39.29185462515353,9002215
2015-02-24,39.27165603637695,39.412969787231425,39.063049510790925,39.359136105487075,8084377
2015-02-25,39.359153747558594,39.68215598280494,39.069797914759455,39.33896644413141,8861050
2015-02-26,39.67540740966797,39.80326475807908,39.47353177514194,39.47353177514194,12040577
2015-02-27,39.39278030395508,39.7426978707476,39.359133918458895,39.62830231222404,13686775
2015-03-02,39.41971206665039,39.62831866673644,39.217836360564,39.39279656126808,10131226
2015-03-03,39.258201599121094,39.500454540802295,38.99576405087205,39.460077257052234,8647362
2015-03-04,38.94866180419922,39.46681143180608,38.81407891778712,39.30531035398855,13975290
2015-03-05,39.01595687866211,39.217832565211744,38.894830390650256,39.0899778740568,12087737
2015-03-06,38.24882507324219,38.94193489743595,38.1680731865435,38.928475801285316,11595806
2015-03-09,38.531455993652344,38.60547699361306,37.88545160468026,38.248828400925724,8742416
2015-03-10,38.07386016845703,38.48434237356706,38.01329827860333,38.322841310419086,13755000
2015-03-11,37.723941802978516,38.686217270636796,37.663379914313495,38.686217270636796,16417234
2015-03-12,38.10383605957031,38.1377547274228,37.75786944423955,37.86640809657762,13576106
2015-03-13,38.124183654785156,38.280208971975746,37.744298402123924,38.00886236293201,13700399
2015-03-16,38.748291015625,38.883962994985836,38.38197097620301,38.38197097620301,12073798
2015-03-17,38.30733871459961,38.592253305594255,38.15131612389245,38.592253305594255,10479371
2015-03-18,39.107818603515625,39.324895915773,38.13097069835744,38.253077364495915,15645068
2015-03-19,39.48768997192383,39.57587793791971,38.68721834330969,38.958564887922435,15149783
2015-03-20,39.73870086669922,39.928644875622055,39.18244227422673,39.50805553871252,27367472
2015-03-23,39.840457916259766,40.11858721975582,39.37238459888292,39.61659523161543,11170108
2015-03-24,39.772613525390625,40.49846535754961,39.691210899566,40.30173872917413,13692434
2015-03-25,39.521610260009766,40.5052405078341,39.467340948847585,40.3627859390106,14712243
2015-03-26,39.073883056640625,39.48090419729914,38.94499379715796,39.372365588053356,11090879
2015-03-27,39.175655364990234,39.50127132858378,39.09425273007924,39.22992469225583,8932628
2015-03-30,39.57588577270508,39.71156042785771,39.446996477494714,39.51483380507103,8582072
2015-03-31,38.99250030517578,39.55554428826418,38.99250030517578,39.47414164587792,10960718
2015-04-01,38.57190704345703,38.88395497238229,38.13775245991769,38.84325365816912,13322386
2015-04-02,38.73471450805664,38.97214245384219,38.56512118108516,38.66687717726805,7947508
2015-04-06,38.78898239135742,38.89752103180296,38.47014911805825,38.61938907067726,13256362
2015-04-07,38.95857238769531,39.26383764814689,38.87038440472269,39.114597697873705,9723658
2015-04-08,38.76862716674805,39.37915491332834,38.680439192781385,39.28418429212351,14210566
2015-04-09,38.95857238769531,39.16208165733824,38.74149511021636,38.816115085352955,12582288
2015-04-10,38.83646011352539,39.107803940132534,38.20557907232797,38.700785488248016,16251860
2015-04-13,38.48371124267578,38.917865738083904,38.32768595389823,38.721139143355344,10983983
2015-04-14,39.18243408203125,39.338456676480085,38.40231297386411,38.62617289388601,15359698
2015-04-15,39.6505126953125,39.989696680647235,39.39273405972704,39.39273405972704,12690022
2015-04-16,39.23670196533203,39.609801818392086,39.168864642239576,39.487695179220516,6717051
2015-04-17,38.585472106933594,38.911085307759286,38.375177479593184,38.90430265989966,12223243
2015-04-20,39.08066940307617,39.34523057482016,38.93142948958226,39.006049446329214,10439547
2015-04-21,39.11458969116211,39.36558286889156,38.94499640786324,39.352017575806705,9699764
2015-04-22,39.134944915771484,39.27061684629033,38.883948996738766,39.04675694054587,8294501
2015-04-23,39.01283645629883,39.2434817105711,38.694005942897235,39.01961910331677,8742416
2015-04-24,39.073883056640625,39.4741215512114,39.01283110592999,39.243476328570694,8244092
2015-04-27,38.73471450805664,39.36559300607207,38.585474549901356,39.22992105646941,11108381
2015-04-28,40.68840408325195,41.02758799760008,38.734711353824075,38.734711353824075,36398298
2015-04-29,40.484893798828125,40.9936683015372,40.179631266782074,40.24746587836218,18017216
2015-04-30,40.40349197387695,40.79694249187821,40.18641470381793,40.55951456674794,13636995
2015-05-01,40.606998443603516,40.9597503391742,40.48489180960027,40.539161123382364,9806660
2015-05-04,41.13612747192383,41.34642209974153,40.72232357613779,40.796943550660366,9484819
2015-05-05,41.03437423706055,41.176828826406066,40.742674274564266,40.91905023924359,12662041
2015-05-06,40.87834548950195,41.10220539447492,40.654485584528985,41.00723477224161,12126303
2015-05-07,40.905479431152344,41.197176642365825,40.65448352569563,40.735886137209164,9433048
2015-05-08,41.203948974609375,41.63810335926218,41.17681296958191,41.38032487136791,10630283
2015-05-11,40.701969146728516,41.170042318038874,40.59343051894565,41.14969166432635,10185407
2015-05-12,40.32209014892578,40.51881678102529,40.09823021169592,40.396710128002404,13825111
2015-05-13,40.14570999145508,40.600215148126516,40.00325270605486,40.444189856503876,7672303
2015-05-14,40.55272674560547,40.62734670867196,40.05752030344878,40.3424321500734,7469410
2015-05-15,40.858009338378906,40.858009338378906,40.57309465857274,40.66128266479727,8033654
2015-05-18,40.70874786376953,41.00722768548435,40.70874786376953,40.817286473842856,7535539
2015-05-19,41.054718017578125,41.326064567039026,40.66126484286634,40.67483284833286,8518878
2015-05-20,41.014007568359375,41.278568700111514,41.00043956591808,41.15646210208644,6324575
2015-05-21,40.76980209350586,41.23787521460367,40.76301944698733,41.0750672903946,8424872
2015-05-22,40.28139114379883,40.74946441390009,40.25425512513877,40.74946441390009,9421939
2015-05-26,40.00325393676758,40.322084464971894,39.92184860890268,40.21354583580146,11378870
2015-05-27,40.33565139770508,40.552728650266424,39.93541555229184,40.084655485434254,10193582
2015-05-28,40.49845504760742,40.60021101595803,40.28137781803847,40.32886447899685,9987545
2015-05-29,41.305721282958984,41.46174388174669,40.3424388265616,40.62057078435602,20976349
2015-06-01,41.21074295043945,41.85519205933453,40.93261373829187,41.27858026968611,12374155
2015-06-02,40.864784240722656,41.01402691402573,40.57987232690679,41.00724155361788,9424664
2015-06-03,40.9665412902832,41.29893988758512,40.87835329851492,41.14969992242709,9078195
2015-06-04,40.34244918823242,40.844441201207175,40.206777210441324,40.67485055097453,11350154
2015-06-05,40.016815185546875,40.30172700502403,39.887923212196306,40.26780835013953,11404126
2015-06-08,39.93541717529297,40.138926429846464,39.86079720568916,39.94898518212298,8434094
2015-06-09,39.91506576538086,40.220330997419055,39.82687779061657,39.99646838087151,6754570
2015-06-10,40.43742752075195,40.471346197358024,39.96256876024239,40.010055449885975,10713914
2015-06-11,40.26653289794922,40.58095716488882,40.21868774664346,40.46475594185347,12199034
2015-06-12,39.5556640625,40.191341308631394,39.50098194317449,40.18450706844184,16571290
2015-06-15,39.04301834106445,39.398450739505996,38.97466501084775,39.371108314378134,10591612
2015-06-16,39.44628143310547,39.45994990711202,38.878955051179005,39.125023107119816,7303407
2015-06-17,39.583003997802734,39.760721569847654,39.282253705975684,39.446300064954904,8297330
2015-06-18,40.04779815673828,40.2391841842784,39.582998833964794,39.582998833964794,7797644
2015-06-19,39.67185974121094,40.21868089587016,39.61034338603784,39.92476486681618,13218948
2015-06-22,40.21185302734375,40.4647582102056,39.938445120718654,40.18451332972263,8763900
2015-06-23,40.34856033325195,40.36223154857432,39.99996210445445,40.24603031723948,8772808
2015-06-24,39.808570861816406,40.348557874409664,39.808570861816406,40.273370293623856,8288003
2015-06-25,39.576168060302734,40.05463590365507,39.453132613194065,39.8154019819789,10428858
2015-06-26,39.97944259643555,40.00678228486785,39.5419857206983,39.79489081855922,13711718
2015-06-29,39.159217834472656,39.794897810288894,39.131878141236925,39.596674787068515,10062058
2015-06-30,38.913150787353516,39.44630355059995,38.7627756281522,39.44630355059995,12415970
2015-07-01,39.37110137939453,39.55565588499205,38.69441336681433,38.91313906629525,9830345
2015-07-02,39.418949127197266,39.87007720013004,39.30275067273688,39.603500899623754,8927283
2015-07-06,39.336936950683594,39.535159981694775,38.714928163339785,39.125042706215716,8440697
2015-07-07,39.6376953125,39.71288290289856,39.084039747235856,39.47364891546577,9467946
2015-07-08,39.20022964477539,39.46680600613817,39.04302025668713,39.45996903321928,9548957
2015-07-09,39.220733642578125,39.76072058557691,39.20022818978871,39.67186180175414,9094334
2015-07-10,39.610347747802734,39.815405020229484,39.357442594348385,39.69236956373218,8433675
2015-07-13,39.5556640625,40.020460710465315,39.425794370677295,39.81540344614541,9572222
2015-07-14,39.77437973022461,39.83589606992797,39.42578167336796,39.57615676993315,7582385
2015-07-15,39.794898986816406,40.02729868290456,39.69236898579434,39.75388534684571,6024533
2015-07-16,40.205013275146484,40.23918994194086,39.88375752596495,39.99312176666571,5580286
2015-07-17,40.205013275146484,40.27336660873523,40.04780388701608,40.122991460922464,7324367
2015-07-20,40.328033447265625,40.46473733003774,40.23234045606494,40.300691031149974,5970666
2015-07-21,40.102474212646484,40.34171082614583,40.08880573509993,40.32120537722352,7265574
2015-07-22,39.733375549316406,40.34855002298873,39.65135374354826,39.99311764365542,9031454
2015-07-23,39.69237518310547,40.006796743020544,39.603516381533126,40.006796743020544,6750797
2015-07-24,39.241233825683594,39.56249225231639,39.17971747557635,39.44629379124628,8223761
2015-07-27,38.95415496826172,39.26857642456555,38.70808410151777,39.254905213612524,15601576
2015-07-28,39.31643295288086,39.39845750975663,38.161274043689076,38.632907731065366,17173681
2015-07-29,40.01362609863281,40.205012148193,39.39845157878375,39.43262824462015,13494048
2015-07-30,39.999942779541016,40.204999979894495,39.83589647273779,40.06829609052624,7324996
2015-07-31,40.30070114135742,40.55360625716411,40.122986322430684,40.32804356433245,9172620
2015-08-03,40.36221694946289,40.635627493999394,39.972605215621805,40.533097515072264,7133736
2015-08-04,40.12298583984375,40.649298783453965,39.89742041712238,40.6287933327707,7268718
2015-08-05,40.39639663696289,40.519429341774185,40.170831212936754,40.38272542556073,5976325
2015-08-06,39.93843460083008,40.49892421416159,39.86324430381952,40.43740786126503,7356646
