Price,Close,High,Low,Open,Volume
Ticker,LLY,LLY,LLY,LLY,LLY
Date,,,,,
2015-01-02,57.380958557128906,58.003420055873576,57.102492721360626,57.14344027144117,3146200
2015-01-05,56.81583786010742,57.405531351882885,56.63565113400685,57.110687730331506,4845500
2015-01-06,57.10248565673828,58.077128458690865,56.676588697619664,57.26628833413984,5127400
2015-01-07,56.701171875,57.76590190975236,56.06232635574172,57.356388915923205,9043000
2015-01-08,58.04436111450195,58.55215311501792,57.053340639189,57.331806413836986,7472200
2015-01-09,57.27448272705078,57.42190764231839,56.52098038175941,57.356384069161265,8141700
2015-01-12,56.856781005859375,57.83142390404574,56.74211787062242,57.5120042775039,5797600
2015-01-13,56.82402801513672,57.987049814803115,56.357183392629686,57.38915801820904,3364800
2015-01-14,57.135257720947266,57.2335368456006,56.275277888194275,56.32441745052094,3376100
2015-01-15,57.11885452270508,58.37196293067042,57.11066876418092,57.69217630159821,4055000
2015-01-16,57.888755798339844,58.052558492839225,56.87316534536469,56.9960142419031,4263300
2015-01-20,58.99443435668945,59.05176591952828,58.04436756555013,58.04436756555013,6163300
2015-01-21,59.166439056396484,59.37938757526027,58.24094188578013,58.65864691352413,5195900
2015-01-22,59.34661102294922,59.534989713680325,58.67501009081371,59.534989713680325,4582800
2015-01-23,59.07634735107422,59.674239123205346,59.01083001538455,59.346627450065256,2903200
2015-01-26,59.05997085571289,59.10911042071037,58.19999097621856,58.855214336659294,3466600
2015-01-27,58.74872970581055,59.08452707063934,58.51939720824674,58.77329948266733,3661600
2015-01-28,58.12626266479492,59.2810858061815,57.95426799474462,59.05995158716569,3105200
2015-01-29,59.05997085571289,59.10092465899283,57.6758147873352,58.12628162872234,4416600
2015-01-30,58.96987533569336,60.17384462358475,58.625885895916625,59.805279153532965,6720100
2015-02-02,58.71596908569336,58.969865116481024,57.520192015116436,58.863393998431434,6274500
2015-02-03,58.060760498046875,58.67503008118209,57.20897259292524,58.63407627617041,6811500
2015-02-04,57.511993408203125,57.73312762760405,57.143428044306866,57.520185415935316,5376400
2015-02-05,58.486663818359375,58.61770476077329,57.88877194420024,57.905149718749236,3847000
2015-02-06,57.626678466796875,58.47027437300558,57.52839308259525,58.28190186412756,3246000
2015-02-09,57.012413024902344,57.544781292899664,56.8240342536391,57.33183273596596,3771200
2015-02-10,57.741329193115234,57.79046875030026,57.241722866160465,57.42190957406836,6888000
2015-02-11,57.70009231567383,58.25276419705862,57.49387324907984,57.741338646315214,3456400
2015-02-12,58.17850875854492,58.195009804351244,57.601098021424406,57.898053912887825,3383500
2015-02-13,58.203250885009766,58.475461486341466,57.8980507804603,58.310488797033905,2691900
2015-02-17,59.02812576293945,59.08586683239754,57.98878651269387,58.07952337802866,3971600
2015-02-18,58.574462890625,58.93740415260108,57.90630886446387,58.90441464149015,3800000
2015-02-19,58.66518020629883,58.8054076083063,58.37646858730166,58.425965424066256,2337000
2015-02-20,59.292110443115234,59.35810206225543,57.9640590011279,58.541476228643845,3461700
2015-02-23,58.640438079833984,59.32508674332209,58.3269874319587,59.23434987017041,3378600
2015-02-24,58.48371505737305,58.97863944439931,58.162013891140724,58.566201406326584,3158600
2015-02-25,58.03829574584961,58.45898441209167,57.78258611210767,58.45898441209167,3029500
2015-02-26,57.766075134277344,57.99703944677639,57.36188758740402,57.88155729052687,4544900
2015-02-27,57.881568908691406,58.153779600192316,57.667105600212004,57.70009511435747,3353200
2015-03-02,58.66518020629883,58.68167495635096,57.87330004441038,57.881544272784396,3815100
2015-03-03,58.0465202331543,58.68992243803044,57.81554969125946,58.665177167581945,4137300
2015-03-04,58.277503967285156,58.41773140891532,57.584604696531926,57.74958371019026,3005100
2015-03-05,58.22800064086914,58.640438689187995,58.0712784619555,58.351733314025836,3465900
2015-03-06,56.42978286743164,57.955802551853246,56.34729021424194,57.955802551853246,5880800
2015-03-09,57.39488220214844,57.526859109432465,56.43802287779135,56.701982985664785,5848000
2015-03-10,56.7349853515625,57.27115615272183,56.54526734539152,57.01544653861915,3664900
2015-03-11,56.47102355957031,57.18866811487484,56.42978352580017,56.82572057518437,3424500
2015-03-12,57.37839126586914,57.43613235297502,56.53702024042541,56.71024350174305,2724000
2015-03-13,57.65060043334961,57.78258365373445,57.031943247734915,57.254663358807754,3223800
2015-03-16,58.623939514160156,58.89615011591032,57.88980034699495,57.96403616930606,3922300
2015-03-17,58.43422317504883,58.780675939359284,58.01354087167383,58.32699154163461,2572500
2015-03-18,60.661399841308594,61.18106961031514,58.310503800603264,58.48372705693878,6436200
2015-03-19,61.222320556640625,61.51927653083942,59.877768147544195,60.4304400565461,7051200
2015-03-20,62.78956985473633,62.85555515862335,61.486264130064974,62.047180119587765,10713900
2015-03-23,62.987552642822266,63.894915283496914,62.64935035046446,62.70709143778085,6284400
2015-03-24,62.327640533447266,63.267998850839454,62.162667819040294,62.913301850889376,5111600
2015-03-25,61.337772369384766,63.08651154131824,61.337772369384766,62.410113555690856,5431600
2015-03-26,60.57891082763672,61.329544905615116,60.56240977919858,61.040839491008036,4023500
2015-03-27,60.69439697265625,61.03259296813809,60.38093996484146,60.72739277838973,4171600
2015-03-30,60.93360137939453,61.20580571666054,60.76862237906095,61.04083300963233,3370700
2015-03-31,59.9272575378418,61.02434440062767,59.9272575378418,60.50466836388383,4348000
2015-04-01,59.003395080566406,60.191218852651595,58.623952774107224,60.14997252427958,5875800
2015-04-02,58.764183044433594,59.20961698036509,58.178521654590256,58.94565682869899,3781800
2015-04-06,58.82190704345703,59.151858710516855,58.434214306659584,58.673429107945346,3936900
2015-04-07,59.14362335205078,59.457080348112115,58.71469048021187,58.77243156475377,3128100
2015-04-08,59.51481628417969,59.62204791953653,59.01164132242603,59.325091998065325,3215400
2015-04-09,59.68802261352539,59.852995281693225,59.308580442096265,59.57254048714713,2595800
2015-04-10,60.97486114501953,61.02435800779277,59.5973190862231,59.80353818340726,3956400
2015-04-13,60.6448974609375,60.743884873801925,60.30670148026987,60.446928928514836,4351500
2015-04-14,60.59540557861328,60.83462043450161,60.2984496398075,60.463428657647405,3950600
2015-04-15,60.8016242980957,61.057333907715204,60.46342832666082,60.661396853678944,4358700
2015-04-16,60.62015151977539,61.0408401532274,60.53766515660793,60.71913893156002,2880000
2015-04-17,59.778770446777344,60.38092646014332,59.358081884399105,60.2242042845946,4386700
2015-04-20,59.729286193847656,60.430429676204355,59.63854931213383,60.21596011094388,2540400
2015-04-21,59.5643196105957,60.314960098948106,59.44058690123676,60.199477915094974,4048400
2015-04-22,59.638553619384766,59.77878106732255,59.2921008217713,59.77878106732255,3506100
2015-04-23,59.72104263305664,60.16647656977514,58.6239556941003,60.116979714602124,5448700
2015-04-24,59.04463577270508,59.74577923495715,58.78067565891705,59.572556000281146,3816300
2015-04-27,58.47548294067383,59.531323643555645,58.26101333124252,59.33335508509205,5328400
2015-04-28,58.71467590332031,58.79716224742925,57.90629462712161,58.25274734166657,4557900
2015-04-29,59.622047424316406,60.06748130282343,59.2590999025761,59.275600949912814,6789600
2015-04-30,59.28385925292969,59.894265925068964,58.920911683562665,59.35809509576943,5479300
2015-05-01,60.3149528503418,60.48817610530366,58.77243201810103,59.60555878146583,6533400
2015-05-04,60.25718688964844,60.70261433663438,60.0922079340021,60.42215955199111,4040700
2015-05-05,59.31683349609375,60.19120000266231,59.24259138693565,60.07571787135342,3735900
2015-05-06,59.43233108520508,59.62204908171182,59.01164247270305,59.366339480635,3567600
2015-05-07,59.242618560791016,59.6303114480026,59.16013218534978,59.18487746865144,3628100
2015-05-08,60.430419921875,60.79336109684071,59.803512374854655,59.803512374854655,3713300
2015-05-11,60.60367202758789,61.032605000069765,60.372707635227826,60.43044873331784,2958600
2015-05-12,59.75404357910156,60.33145449490508,59.646805628090206,60.33145449490508,3152800
2015-05-13,60.051002502441406,60.405699594745144,59.79528654723164,60.01800669230766,2682100
2015-05-14,60.682220458984375,60.81511640509468,60.1589569290369,60.36660209221363,3364300
2015-05-15,60.54933166503906,60.981230822058386,60.29184735019002,60.823424804961796,3464400
2015-05-18,60.58256912231445,60.70715118013642,60.31678350424594,60.67393352260322,2162000
2015-05-19,61.006160736083984,61.11414030186836,60.3250846943622,60.482897083229226,3548000
2015-05-20,60.93141174316406,61.205504944863875,60.781906936494075,61.00616097808455,1980300
2015-05-21,61.68724060058594,61.75368859336659,60.781910462059614,60.91480011079156,3288200
2015-05-22,61.71214294433594,61.73705934918231,61.354993022274286,61.5044977881798,3023400
2015-05-26,61.720462799072266,61.770301960620635,61.31347994459746,61.42976076016169,4194600
2015-05-27,62.210514068603516,62.28526331200017,61.57927077588077,61.76199959773444,2901100
2015-05-28,63.46467208862305,63.522812482097805,62.077597552592174,62.127436701875986,4823600
2015-05-29,65.53277587890625,66.07265425016836,63.140700962993826,63.24868043934048,11917000
2015-06-01,65.61589050292969,66.32188299413966,65.43316169269973,65.54944251069529,4866500
2015-06-02,64.74376678466797,65.41654149972416,64.37831556451891,65.41654149972416,4467700
